"p_val","avg_log2FC","pct.1","pct.2","p_val_adj","cluster","gene"
9.14161505045196e-19,0.501025117894011,0.977,0.978,1.7617720525231e-14,"9","RPS12"
1.86396655874374e-18,0.599642780911272,0.972,0.919,3.59223635201094e-14,"9","HINT1"
1.93973026341911e-18,1.37494778725825,0.525,0.271,3.7382481636613e-14,"9","DYNC1I2"
2.95949792744742e-18,0.417897475471827,0.989,0.991,5.70354440577668e-14,"9","RPL13A"
4.56726205271503e-18,1.8682249788454,0.254,0.08,8.80202742799241e-14,"9","NMT2"
9.70461026288802e-18,0.452344797878826,0.994,0.982,1.87027248986378e-13,"9","RPS18"
2.66742260549752e-17,0.40372961672114,0.994,0.991,5.14065684531482e-13,"9","RPL13"
3.19351799563684e-17,0.582098554308801,0.938,0.889,6.15454788119131e-13,"9","RPS2"
3.74875284416047e-17,0.698007081619691,0.91,0.829,7.22459648126606e-13,"9","RPLP0"
7.61506931111572e-17,0.595139187757157,0.983,0.943,1.46757615763822e-12,"9","RPL36"
1.10674956002358e-16,0.860322195981864,0.859,0.74,2.13292775207744e-12,"9","PPDPF"
1.17387618873066e-16,2.00841246221298,0.271,0.095,2.26229419092173e-12,"9","AKAP12"
2.18232727472844e-16,1.01011865040599,0.785,0.61,4.20578112385665e-12,"9","ENO1"
3.25739175409241e-16,0.608451622900422,0.944,0.899,6.27764538848689e-12,"9","RPL7A"
3.46645041124312e-16,0.773892945015679,0.373,0.154,6.68054323254774e-12,"9","DEFB1"
4.9676953548466e-16,1.07645602823494,0.655,0.428,9.57374248786036e-12,"9","ACTG1"
5.88278404138825e-16,1.2189684520748,0.627,0.397,1.13373014045634e-11,"9","S100A13"
7.9669976534903e-16,1.29294977029901,0.571,0.335,1.53539978778065e-11,"9","HCFC1R1"
8.08628761468477e-16,0.390082096661304,1,0.996,1.55838934910205e-11,"9","RPL34"
8.60919025876657e-16,0.438122064738043,1,0.982,1.65916314666949e-11,"9","RPS23"
1.54460146938314e-15,0.504587325617817,0.96,0.943,2.97675595179518e-11,"9","RPL18A"
2.5137698851367e-15,0.53419024520734,0.972,0.932,4.84453732263544e-11,"9","RPL28"
8.02154810699879e-15,0.473987021655364,0.994,0.962,1.54591275118081e-10,"9","RPL35A"
1.23013407456117e-14,0.607392110452663,0.898,0.787,2.37071438849428e-10,"9","PFN1"
1.29392865413918e-14,0.365179263170459,0.994,0.99,2.49365930225703e-10,"9","RPL32"
1.88067439769318e-14,0.602749849608984,0.893,0.798,3.62443569923429e-10,"9","POLR2L"
2.27779038015048e-14,0.413942788993733,0.977,0.969,4.38975762062601e-10,"9","RPL21"
9.31406100488417e-14,0.578464073341027,0.949,0.903,1.79500583686128e-09,"9","RPL10A"
1.12570299479247e-13,0.385936456496465,1,0.979,2.16945481156405e-09,"9","RPS27"
1.50459981927487e-13,0.483588843490787,0.966,0.942,2.89966477170652e-09,"9","RPL14"
1.60071767903879e-13,0.615608077233607,0.876,0.773,3.08490311104356e-09,"9","PPIA"
1.94113079021568e-13,0.439237326766634,0.932,0.927,3.74094725890366e-09,"9","RPS19"
4.914754001349e-13,1.21607225893307,0.486,0.279,9.4717139113998e-09,"9","TCEAL9"
3.89587634270065e-12,0.430259350295642,0.983,0.979,7.50813288765269e-08,"9","RPL11"
9.59138679295665e-12,0.353273795878802,0.989,0.987,1.8484520627386e-07,"9","RPS6"
1.36462672203002e-11,0.394861159224972,0.966,0.948,2.62990861869625e-07,"9","RPL15"
1.65019910897547e-11,1.06125448098392,0.621,0.461,3.18026372281752e-07,"9","HSBP1"
2.429873457503e-11,0.40730798896114,0.96,0.945,4.68285212729979e-07,"9","RPL29"
3.06503194070763e-11,1.3884650030604,0.446,0.266,5.90692955613174e-07,"9","TUBB"
4.77936235855443e-11,0.507452218608064,0.944,0.924,9.21078713740609e-07,"9","RPL37"
7.47202806804677e-11,0.612006196191575,0.831,0.705,1.44000924927397e-06,"9","RPS26"
1.40213818659101e-10,0.322585249970419,0.808,0.62,2.70220071319819e-06,"9","GSTP1"
1.46237214834982e-10,0.677084205614192,0.78,0.638,2.81828360429977e-06,"9","RPS17"
1.85858085766957e-10,0.886137830051583,0.576,0.374,3.58185702890079e-06,"9","CARHSP1"
2.81469841604754e-10,0.586342039764185,0.955,0.911,5.42448678740683e-06,"9","MT1E"
3.52172783501433e-10,0.431568928011981,0.932,0.874,6.78707388363962e-06,"9","RPL39"
4.35174747685255e-10,0.838804276334607,0.638,0.446,8.38668773739023e-06,"9","KRT18"
5.42020314542276e-10,0.404655996249303,0.96,0.956,1.04458155018587e-05,"9","RPL37A"
6.33001111303998e-10,0.69210856777245,0.751,0.662,1.21991974170506e-05,"9","CALM2"
7.18258099982524e-10,0.362418170628108,0.972,0.929,1.38422701028632e-05,"9","RPS9"
7.63678469165964e-10,0.422941187079717,0.904,0.833,1.47176114577665e-05,"9","H3F3A"
7.85235442064105e-10,1.25236249048578,0.441,0.275,1.51330574394594e-05,"9","ARID5B"
8.07972422298721e-10,1.51742467044665,0.311,0.156,1.55712445225409e-05,"9","MT1M"
8.7392125713082e-10,0.596728986096281,0.814,0.73,1.68422104674252e-05,"9","DSTN"
9.13968081495856e-10,1.49009544170149,0.282,0.135,1.76139928665881e-05,"9","IFI27L2"
9.59879209571241e-10,1.41107800423642,0.266,0.122,1.8498792126857e-05,"9","AP2B1"
1.26222354392536e-09,1.47405194066327,0.39,0.225,2.43255721385295e-05,"9","STMN1"
1.5650804551788e-09,0.429624362321908,0.955,0.935,3.01622305322058e-05,"9","EIF1"
1.60366070006741e-09,0.465071071691586,0.904,0.885,3.09057490116991e-05,"9","RPL38"
1.80660389281501e-09,0.853041373092101,0.644,0.49,3.48168702223309e-05,"9","CLIC1"
2.57644859108251e-09,0.284782908151525,1,0.99,4.96533172473422e-05,"9","RPLP1"
3.24760731862897e-09,0.547434813872924,0.825,0.744,6.25878882446176e-05,"9","OST4"
3.2791601025667e-09,0.3050714040716,0.972,0.973,6.31959734966654e-05,"9","SERF2"
4.46583977684427e-09,0.302483905180445,0.989,0.982,8.60656641793427e-05,"9","RPS14"
4.710102913557e-09,0.911095259236908,0.571,0.44,9.07731033500704e-05,"9","EIF6"
4.885755711875e-09,1.32756797943094,0.311,0.162,9.41582840792551e-05,"9","BICC1"
5.51639182085964e-09,0.455479580326632,0.927,0.881,0.000106311903171607,"9","RACK1"
6.54035518397541e-09,0.446935385142802,0.915,0.895,0.000126045725105574,"9","RPS5"
7.33821824040509e-09,1.49535280873672,0.311,0.162,0.000141422141929087,"9","SELENOM"
7.34049395206429e-09,0.780714513948185,0.593,0.385,0.000141465999444183,"9","PCP4"
8.00336419194037e-09,0.290209252116262,0.977,0.986,0.000154240834707075,"9","RPS27A"
8.43645917184252e-09,0.890688305719733,0.633,0.518,0.000162587441159749,"9","DUSP23"
9.20888675293749e-09,0.559118070751031,0.989,0.951,0.000177473665502611,"9","MT2A"
1.21955937322719e-08,0.346779608051635,0.944,0.834,0.000235033482408344,"9","FXYD2"
1.22007941621648e-08,0.439941694533279,0.932,0.882,0.00023513370509324,"9","RPL5"
1.30388750507415e-08,1.59373931459367,0.277,0.141,0.00025128519997789,"9","UBR4"
1.31635560668039e-08,0.791428665482624,0.605,0.45,0.000253688052519444,"9","CAPZA2"
1.42083702283756e-08,0.316443454154505,0.972,0.913,0.000273823711041254,"9","RPS29"
1.75217536964035e-08,0.434232719357826,0.938,0.941,0.000337679237237089,"9","RPS24"
1.7617574224158e-08,0.487704053551951,0.797,0.723,0.000339525890447972,"9","RPSA"
1.94925613447428e-08,0.300705421946983,0.949,0.949,0.000375660642235883,"9","RPL23A"
2.05375157687735e-08,0.745307075412304,0.599,0.46,0.000395799003895803,"9","TRAPPC1"
2.35473570012011e-08,0.409474947775079,0.893,0.808,0.000453804664127147,"9","MIF"
2.86886321605619e-08,0.486762054953509,0.859,0.75,0.000552887318998348,"9","UQCRH"
2.87988742950555e-08,0.348002753333036,0.949,0.939,0.00055501190541431,"9","RPS16"
2.95456412397422e-08,0.837989810292095,0.531,0.397,0.000569403597972311,"9","SNRPE"
2.98859276625519e-08,0.729922112591381,0.661,0.534,0.0005759615979127,"9","MRPS21"
3.55978237393729e-08,0.405574598953985,0.96,0.911,0.000686041259105195,"9","UBA52"
3.82027419982533e-08,1.18039518875979,0.294,0.152,0.000736243243790337,"9","LYG1"
5.7273465449161e-08,1.27632463372137,0.288,0.15,0.00110377422613623,"9","IK"
5.86211349721315e-08,0.570511657901757,0.757,0.633,0.00112974651318292,"9","COMMD6"
6.36604058066994e-08,0.83563495133471,0.542,0.399,0.00122686334070671,"9","CD24"
7.26829803099552e-08,0.657906211540857,0.684,0.547,0.00140074639653346,"9","PSME1"
8.34663878214355e-08,0.464695625918143,0.932,0.862,0.00160856422609471,"9","SRP14"
9.40938880558313e-08,0.755756191591318,0.701,0.581,0.00181337741061198,"9","HMGN3"
1.2842355626879e-07,0.673950363437022,0.627,0.49,0.00247497877641211,"9","RPL36A"
1.31779600733037e-07,1.00697581408604,0.39,0.239,0.0025396564653271,"9","EIF5B"
1.34046461959774e-07,1.00460936564612,0.345,0.199,0.00258334341488876,"9","TAX1BP3"
1.71571612527434e-07,0.416798113302296,0.847,0.779,0.00330652811662872,"9","EDF1"
1.75273386583986e-07,0.484358283449238,0.859,0.788,0.00337786870624658,"9","NDUFS5"
4.0200089793093e-07,1.05710075691963,0.412,0.274,0.00774736130492488,"9","C6orf48"
4.3038238231162e-07,0.963314358890572,0.384,0.243,0.00829432927190955,"9","PPP1CB"
4.47704182060472e-07,0.277498768884471,0.966,0.956,0.00862815499666942,"9","RPL8"
4.58974084528448e-07,0.443411173882093,0.944,0.856,0.00884534855703225,"9","PRDX1"
5.15346162490992e-07,0.537175292705904,0.695,0.553,0.0099317512435264,"9","MYL12A"
5.28402845484892e-07,0.28350856202413,0.983,0.967,0.0101833796381848,"9","RPS25"
5.54364447816147e-07,0.329924076853723,0.944,0.938,0.0106837116383128,"9","RPL6"
7.13800237449864e-07,0.650481695648542,0.627,0.512,0.0137563581761338,"9","RPL17"
9.07308784258585e-07,0.883728183390049,0.452,0.306,0.0174856548902315,"9","CALD1"
9.08446171765012e-07,1.15548498044641,0.254,0.134,0.0175075746222553,"9","STAP2"
1.00917569212019e-06,0.444816348425481,0.87,0.813,0.0194488339385404,"9","HSPB1"
1.01068477291219e-06,0.478365908271717,0.819,0.685,0.0194779169435638,"9","CYSTM1"
1.24365673588576e-06,0.686894416940061,0.616,0.513,0.0239677526139904,"9","RHOC"
1.27106336758909e-06,0.973358249138692,0.486,0.358,0.024495933220177,"9","RSL24D1"
1.32107161961118e-06,0.790656779779443,0.497,0.354,0.0254596922531467,"9","ZFAS1"
1.50464639107269e-06,0.737294855000966,0.576,0.445,0.028997545248753,"9","FABP3"
1.66601547066289e-06,0.402301026871214,0.932,0.886,0.0321074501506152,"9","GPX4"
1.77156043568786e-06,0.42827715000702,0.825,0.775,0.0341415127165764,"9","SKP1"
1.81047761333044e-06,0.274428869362317,0.977,0.953,0.0348915245641042,"9","ATP5F1E"
2.33251879173268e-06,0.852997344561531,0.469,0.324,0.0449523021542722,"9","SOD2"
2.39939102045997e-06,1.22742375334051,0.299,0.179,0.0462410637463045,"9","S100A16"
3.04365788031584e-06,0.402360252349871,0.876,0.862,0.0586573746694469,"9","RPL23"
3.31055824835317e-06,0.295973378777614,0.893,0.859,0.0638010785622623,"9","RPS3"
3.49662656283227e-06,1.22376963818092,0.311,0.186,0.0673869871189034,"9","EAPP"
3.62955777507826e-06,0.6279299325384,0.633,0.484,0.0699488374413083,"9","NIT2"
3.80037156793647e-06,1.21301377472633,0.277,0.162,0.0732407608572717,"9","RBMX"
4.53247034094246e-06,1.05888172502804,0.277,0.157,0.0873497684106431,"9","SNX6"
4.60322976988896e-06,0.33675821463277,0.881,0.832,0.0887134441253001,"9","RPL18"
5.20163468291744e-06,1.39679945723705,0.299,0.184,0.100245903609185,"9","NUPR1"
6.85232090030314e-06,1.02182513120858,0.362,0.238,0.132057928390642,"9","TSPO"
7.0339596501221e-06,0.558055963445161,0.672,0.591,0.135558470377153,"9","HMGB1"
7.04082084241321e-06,0.902594075066388,0.401,0.277,0.135690699274987,"9","NARS"
7.0976510423467e-06,0.310336723422227,0.983,0.963,0.136785930888106,"9","RPS7"
8.13181079995151e-06,0.824415539023228,0.424,0.298,0.156716257736665,"9","SYF2"
8.36520435227518e-06,1.00752779552071,0.277,0.163,0.161214218277047,"9","YWHAH"
1.00772396997593e-05,0.536664538863708,0.672,0.586,0.194208563493761,"9","SNRPD2"
1.0933730254173e-05,0.402755051507169,0.836,0.784,0.210714849458422,"9","UBL5"
1.21045225411388e-05,1.16510711739543,0.345,0.225,0.233278358412827,"9","JPT1"
1.26150931952838e-05,0.571610748087629,0.661,0.58,0.24311807605951,"9","HNRNPA1"
1.33832138790206e-05,0.882123812568058,0.328,0.206,0.257921297876486,"9","BEX2"
1.43508867089311e-05,0.546582459180307,0.672,0.586,0.27657028865452,"9","EIF3E"
1.49740084027578e-05,0.529763520979016,0.621,0.489,0.288579089937949,"9","C12orf75"
1.49980242381806e-05,1.09149802520155,0.322,0.212,0.289041923118216,"9","AIF1L"
1.56233327401119e-05,0.578797132044322,0.559,0.433,0.301092868567437,"9","SPATS2L"
1.67262293982026e-05,0.268299389510092,0.983,0.967,0.32234789296216,"9","RPS3A"
2.03438598285636e-05,0.341569732636161,0.893,0.893,0.392066866616078,"9","RPL22"
2.47750602879754e-05,0.393185771996213,0.757,0.627,0.477464961869862,"9","RPS10"
2.53988801024638e-05,0.842662396966993,0.384,0.266,0.489487217334682,"9","EIF3J"
2.83242825796669e-05,0.94021555048296,0.299,0.189,0.545865573875341,"9","CAST"
2.99625305402893e-05,1.05959924088521,0.271,0.165,0.577437888572454,"9","PDAP1"
3.05044379794793e-05,0.98175536475914,0.328,0.211,0.587881528740525,"9","DDX18"
3.29519726920779e-05,0.610021046309305,0.616,0.52,0.635050417721725,"9","RPS4Y1"
3.31304302787335e-05,0.941249154445578,0.294,0.184,0.638489652331752,"9","CAPG"
3.47263368377031e-05,0.653285879073876,0.531,0.423,0.669245963536215,"9","SNU13"
4.08728508608631e-05,0.8724962376642,0.441,0.333,0.787701581790554,"9","ANXA4"
4.44582463110351e-05,0.301169231470537,0.847,0.779,0.856799322906268,"9","RPL4"
4.74028905308773e-05,0.805421415649301,0.407,0.293,0.913548506311067,"9","AP1S1"
4.97219500370629e-05,0.644670196300849,0.571,0.498,0.958241421114277,"9","HMGN1"
4.99057203609796e-05,0.428756819637368,0.785,0.741,0.961783042796799,"9","MYL12B"
6.15900929612411e-05,0.86429309455516,0.311,0.199,1,"9","APEX1"
6.47486528084669e-05,1.14049867379642,0.271,0.171,1,"9","CDC42SE2"
7.19103012017658e-05,0.3544997089698,0.808,0.719,1,"9","DAB2"
7.28704515314785e-05,0.347523728124924,0.904,0.859,1,"9","COX6B1"
8.05421605874284e-05,1.21605466757353,0.254,0.161,1,"9","MRPS5"
8.72877353818984e-05,0.255713396120463,0.881,0.828,1,"9","ATP5ME"
9.01213248985034e-05,0.570459516139895,0.627,0.509,1,"9","HSP90AB1"
9.79520400013545e-05,0.495577100880473,0.723,0.624,1,"9","SUB1"
0.000111212706301665,0.738947227827397,0.492,0.394,1,"9","RAN"
0.00012030655833797,0.78139539253623,0.412,0.317,1,"9","SQSTM1"
0.00012892984257372,0.799109325300192,0.328,0.223,1,"9","AC245595.1"
0.000144298535187925,0.306025389589944,0.864,0.784,1,"9","ATP5MD"
0.000154129415244067,0.262709692571491,0.927,0.913,1,"9","RPL24"
0.000190015335760623,0.281428325542204,0.938,0.913,1,"9","MT1H"
0.000200467590823353,1.17807411663123,0.294,0.207,1,"9","SPX"
0.000208031416995174,0.669154036567774,0.469,0.375,1,"9","PSME2"
0.000210115598756273,0.524085422780681,0.571,0.467,1,"9","C19orf70"
0.000215119860609578,0.313719002466177,0.825,0.769,1,"9","UQCR11"
0.000251973100247241,0.956598045041977,0.254,0.162,1,"9","MRPL1"
0.000271064615970856,0.580501424851251,0.638,0.58,1,"9","MORF4L1"
0.000280410466605921,0.93482181056949,0.305,0.209,1,"9","AAMDC"
0.000340340849310093,0.682958149172742,0.429,0.335,1,"9","SERBP1"
0.000419929571373186,0.56274977228362,0.379,0.264,1,"9","MIR4458HG"
0.000445037514491742,0.369596999505215,0.972,0.913,1,"9","MT1F"
0.000458078097097613,0.885748310278733,0.316,0.223,1,"9","SRI"
0.00050122519226601,0.640832836069979,0.395,0.296,1,"9","YWHAQ"
0.000516900369268004,0.508160540675422,0.576,0.494,1,"9","DYNLT1"
0.000583838587349495,0.36173419519201,0.718,0.646,1,"9","UBC"
0.000614656254706819,0.589495385136681,0.435,0.336,1,"9","FKBP1A"
0.000703622208361283,0.726050289163329,0.322,0.222,1,"9","ZSCAN16-AS1"
0.000719029582087514,0.760132066409115,0.35,0.261,1,"9","TUBA1B"
0.00073416533433791,0.953915043051058,0.26,0.172,1,"9","PFDN1"
0.000781730990641429,0.704706762350562,0.384,0.299,1,"9","AP2M1"
0.000797717113188033,0.492005518538856,0.638,0.546,1,"9","RARRES3"
0.000811690583263958,0.655680918425482,0.531,0.471,1,"9","CDC42"
0.000957381936800461,0.649760688741764,0.412,0.318,1,"9","CETN2"
0.00103138076938132,0.256102693078761,0.819,0.801,1,"9","ELOB"
0.00114936876794443,0.346691027565244,0.65,0.569,1,"9","MZT2B"
0.00115728373331476,0.713567111439328,0.367,0.279,1,"9","NSA2"
0.00117850020630807,0.798680076160173,0.311,0.229,1,"9","DNAJC8"
0.00119422221721013,0.724759862727887,0.322,0.235,1,"9","TXN2"
0.00124742972352028,0.603086712304596,0.429,0.339,1,"9","HMGN2"
0.00135597231155608,0.461757727331932,0.503,0.422,1,"9","ARL2"
0.00137736344522745,0.715663775290503,0.311,0.223,1,"9","MRPL47"
0.00165045739663102,0.511410884618323,0.65,0.58,1,"9","RAC1"
0.00179622216746953,0.744783806368803,0.299,0.214,1,"9","CBX3"
0.00182514029461506,0.714154113718645,0.328,0.247,1,"9","EIF3I"
0.00189262447324301,0.796722841787319,0.254,0.171,1,"9","ARPC1B"
0.00193633077273822,0.308832397852729,0.718,0.663,1,"9","EEF2"
0.00215443805371521,0.601955374411144,0.322,0.233,1,"9","SVIP"
0.0023078398647098,0.300402342431458,0.768,0.728,1,"9","CFL1"
0.00239969413835105,0.401087765955511,0.706,0.646,1,"9","TBCA"
0.00244318390217439,0.532325257514739,0.514,0.436,1,"9","PPA1"
0.00265620049154723,0.83813880578157,0.282,0.199,1,"9","METAP2"
0.00267283840927343,0.666428038876996,0.299,0.22,1,"9","RAB13"
0.00286425153997192,0.766399705778695,0.288,0.21,1,"9","NME1"
0.0029520618579807,0.8611361749508,0.333,0.265,1,"9","DDX24"
0.00315707463915349,0.68134756755528,0.35,0.274,1,"9","SUPT4H1"
0.00326376879729854,0.69947319060799,0.345,0.272,1,"9","BANF1"
0.00330469135524909,0.667023129546707,0.333,0.257,1,"9","UQCC2"
0.00379916951278752,0.39887866762506,0.599,0.554,1,"9","PSMA7"
0.00384851209957379,0.465107542466825,0.537,0.467,1,"9","ANAPC16"
0.00421680468793826,0.590450059139981,0.311,0.227,1,"9","TAGLN2"
0.00433394312684439,0.441999035534702,0.463,0.388,1,"9","COX20"
0.0046635009375868,0.8903871852996,0.282,0.21,1,"9","EIF4A1"
0.00625481036166713,0.51883766219353,0.531,0.478,1,"9","BEX3"
0.00664650662335331,0.595826949654308,0.429,0.365,1,"9","C11orf58"
0.00678642688951742,0.320943315358803,0.655,0.602,1,"9","SUMO2"
0.00688789740941701,0.924212213161761,0.26,0.198,1,"9","ANXA11"
0.00758511400002243,0.657544871529619,0.316,0.246,1,"9","RANBP1"
0.00769720842955942,0.599662130955944,0.345,0.275,1,"9","UBE2L3"
0.00776549272835076,0.717988939314431,0.305,0.235,1,"9","CCT3"
0.00830615630468914,0.627422298186384,0.356,0.287,1,"9","PIN4"
0.00837817262725974,0.740648679882496,0.328,0.268,1,"9","MZT2A"
0.00838708849696014,0.403395099703201,0.559,0.496,1,"9","LAMTOR2"
0.00849702901445549,0.560996483861529,0.271,0.199,1,"9","USH1C"
0.00850600338469674,0.569598111826153,0.322,0.252,1,"9","PKM"
0.00901616484747123,0.462483765407238,0.458,0.403,1,"9","TUFM"
0.00905574135504908,0.278239678448015,0.65,0.604,1,"9","NPM1"
0.00917341935449809,0.547294911876585,0.339,0.264,1,"9","DMAC1"
0.00938988489110895,0.753508965349963,0.277,0.214,1,"9","RBM3"
0.0097187825074944,0.524217129476712,0.384,0.313,1,"9","CBR1"
0,5.40425615464589,0.859,0.039,0,"10","LTB"
0,12.1358986004108,0.773,0.001,0,"10","CD79A"
0,5.27200909154258,0.812,0.041,0,"10","HLA-DQB1"
0,5.29538326360585,0.805,0.042,0,"10","CD37"
0,8.24639864214397,0.734,0.007,0,"10","CD79B"
0,10.7956260175848,0.695,0.01,0,"10","IGKC"
0,10.8768742769974,0.68,0.001,0,"10","MS4A1"
0,5.24184767895936,0.703,0.031,0,"10","CXCR4"
0,12.9223794593516,0.594,0.001,0,"10","IGHM"
0,5.57127083735996,0.57,0.017,0,"10","HLA-DQA1"
0,8.70186049643132,0.539,0.002,0,"10","VPREB3"
0,8.799890944394,0.484,0.002,0,"10","LINC00926"
0,7.03181174889098,0.445,0.006,0,"10","BANK1"
0,12.5155712655758,0.391,0,0,"10","TCL1A"
0,7.76102219552543,0.367,0.001,0,"10","JCHAIN"
0,7.1726092344597,0.367,0.004,0,"10","HVCN1"
0,12.4311138723132,0.32,0,0,"10","IGHD"
0,10.4275995396113,0.273,0,0,"10","IGLC3"
0,6.96140480381001,0.258,0.002,0,"10","BCL11A"
5.45318148341441e-307,4.06489728469543,0.922,0.068,1.05093713548363e-302,"10","CD52"
7.594191795256e-301,4.91768651361634,0.461,0.016,1.46355264278174e-296,"10","NCF1"
1.96222732841656e-292,6.13244414981365,0.297,0.006,3.78160450732439e-288,"10","FCMR"
2.15270978433923e-289,5.06245669438631,0.445,0.015,4.14870229637857e-285,"10","SELL"
5.92356759270433e-272,5.69859280855369,0.266,0.005,1.14158994646598e-267,"10","CCR7"
8.00408167675069e-266,4.90049625269575,0.422,0.015,1.54254662074339e-261,"10","MEF2C"
2.00760291721013e-229,4.22403416371039,0.852,0.082,3.86905234204736e-225,"10","HLA-DPA1"
5.14837537373005e-219,6.08634903886264,0.266,0.007,9.92194902025255e-215,"10","ADAM28"
2.18666497083212e-213,4.09386712473346,0.602,0.04,4.21414073178766e-209,"10","LIMD2"
5.54421108026922e-204,4.04512300206254,0.648,0.049,1.06848035938948e-199,"10","LAPTM5"
4.41378039149708e-197,4.24973111984282,0.883,0.107,8.50623757049317e-193,"10","HLA-DPB1"
2.20767311825792e-182,5.46426397872183,0.25,0.008,4.25462763350666e-178,"10","MARCH1"
2.7814884070605e-179,5.16942520574221,0.266,0.009,5.36048445808699e-175,"10","LYL1"
2.23818889775614e-168,4.78565740690654,0.406,0.023,4.31343764375564e-164,"10","HLA-DQA2"
2.78577755944219e-167,3.29890088648906,0.711,0.07,5.368750512557e-163,"10","ARHGDIB"
4.47522599223336e-164,4.99061403228529,0.266,0.01,8.62465553223213e-160,"10","RNASE6"
2.29876972597023e-158,4.64654578091536,0.367,0.02,4.43018901588983e-154,"10","HLA-DMB"
2.19311035741115e-153,4.46169698431603,0.453,0.032,4.22656228080276e-149,"10","BIRC3"
5.58557244716985e-138,4.65565140912095,0.25,0.01,1.07645152201857e-133,"10","LY86"
5.60957119246695e-130,3.10447385305563,0.578,0.058,1.08107656021223e-125,"10","CORO1A"
7.28262677882414e-129,4.64992712072055,0.273,0.013,1.40350783281499e-124,"10","RALGPS2"
1.81780923207355e-125,3.97702366172821,0.547,0.057,3.50328195205214e-121,"10","HLA-DRB5"
2.59252805015246e-113,3.53473938616028,0.945,0.235,4.99632005825381e-109,"10","HLA-DRB1"
7.09974627087525e-108,4.28640247485524,0.953,0.297,1.36826310132308e-103,"10","HLA-DRA"
3.56383356556723e-105,3.55192541216511,0.383,0.032,6.86822004756117e-101,"10","PLAC8"
2.49925569186259e-103,3.56349686302967,0.562,0.072,4.81656556935758e-99,"10","HLA-DMA"
1.21101042990511e-102,3.52268643669519,0.406,0.037,2.33385930051313e-98,"10","CD53"
6.61802933229919e-102,3.42330189658099,0.422,0.04,1.2754266129207e-97,"10","GPSM3"
1.6622814696308e-100,2.20377356683256,0.453,0.044,3.20354884827247e-96,"10","CTSS"
1.37659125021271e-98,3.11817672643865,0.406,0.038,2.65296665740993e-94,"10","RAC2"
7.6836227636946e-97,4.52593495548969,0.25,0.015,1.48078777901922e-92,"10","ID3"
1.08575566784395e-92,4.30595305824539,0.266,0.018,2.09246832306886e-88,"10","SWAP70"
3.28744214848985e-92,3.66599226411923,0.305,0.023,6.33555850856964e-88,"10","RIPOR2"
9.57947535276646e-92,3.851257537973,0.336,0.028,1.84615648998515e-87,"10","IFI16"
3.24614317022157e-91,3.03882511583667,0.469,0.054,6.255967117651e-87,"10","LSP1"
4.33359357804504e-89,4.10545830250801,0.992,0.492,8.35170154360841e-85,"10","CD74"
1.49027858155369e-88,2.31557809107948,1,0.297,2.87206488237026e-84,"10","MALAT1"
2.8874907189015e-87,3.68748097787023,0.312,0.026,5.56477211346697e-83,"10","EVI2B"
1.10421110853199e-85,3.30200984111395,0.445,0.052,2.12803564836286e-81,"10","FXYD5"
1.08416880393684e-77,3.70405969067556,0.32,0.03,2.08941011894707e-73,"10","KLF2"
2.39646737487218e-77,2.62624561923196,0.852,0.236,4.61847192485366e-73,"10","BTG1"
2.60717410819585e-77,3.69231757343167,0.375,0.042,5.02454594131505e-73,"10","TNFAIP8"
9.21347939799491e-77,2.66875130368101,0.703,0.148,1.77562174958158e-72,"10","HLA-E"
5.65104619365969e-75,3.49569931077599,0.32,0.031,1.08906962244209e-70,"10","UCP2"
1.59997037513395e-74,2.22523426128646,1,0.404,3.08346290695815e-70,"10","TMSB4X"
3.48152787505057e-74,3.76955369185965,0.266,0.022,6.70960052079745e-70,"10","CD69"
3.24827764296173e-73,3.34061089282956,0.336,0.035,6.26008067351584e-69,"10","TRAF3IP3"
4.60336188121764e-72,2.20348611564783,0.867,0.244,8.87159901748264e-68,"10","HLA-B"
1.58436387996372e-71,3.46292879647625,0.305,0.029,3.05338606946609e-67,"10","ISG20"
7.57798310719145e-71,3.85391011327635,0.312,0.032,1.46042890441794e-66,"10","STK17A"
6.75995247402619e-70,3.56811360052129,0.266,0.023,1.30277804079433e-65,"10","ACAP1"
2.54096456965008e-69,3.66082243528159,0.289,0.028,4.89694691862963e-65,"10","SMAP2"
5.2591201288732e-69,1.60422798680018,1,0.957,1.01353763123644e-64,"10","RPLP2"
1.60110751741409e-68,1.98194667150115,1,0.889,3.08565440756044e-64,"10","RPS2"
4.10657068825038e-68,1.68548409816619,1,0.942,7.91418303039613e-64,"10","RPL18A"
6.09230837314915e-68,2.99723676692003,0.406,0.054,1.1741096696733e-63,"10","RNASET2"
2.57977143594767e-67,1.58863391675386,1,0.982,4.97173551135835e-63,"10","RPS18"
7.06730311617356e-67,1.98055849704346,1,0.927,1.36201065654897e-62,"10","RPS19"
9.6619669832415e-66,2.94079524101322,0.43,0.062,1.8620542770103e-61,"10","POLR2J3.1"
1.42055659909169e-65,1.72315432407137,1,0.979,2.73769667776951e-61,"10","RPS27"
5.53011760505091e-65,3.39954003007416,0.25,0.022,1.06576426484541e-60,"10","FOSB"
6.37780214755549e-65,1.27285374576801,1,0.991,1.22913002987689e-60,"10","RPL13A"
6.31841304573883e-64,3.13379940736884,0.539,0.103,1.21768456217479e-59,"10","JUN"
